Date,Open,High,Low,Close,Adj Close,Volume,USD_to_EUR,GDP,NonFarm_Payroll,3_month_Libor,Unemployment
24554,90.25,91.510002,90.040001,90.940002,90.940002,9500000,#N/A,4535.591,64741,#N/A,2954
24553,90,90.699997,89.169998,90.25,90.25,8820000,#N/A,4535.591,64741,#N/A,2954
24552,90.199997,91.050003,89.519997,90,90,9820000,#N/A,4535.591,64741,#N/A,2954
24551,90.25,90.870003,89.349998,90.199997,90.199997,9040000,#N/A,4535.591,64741,#N/A,2954
24548,90.089996,90.839996,89.389999,90.25,90.25,10020000,#N/A,4535.591,64741,#N/A,2954
24547,89.190002,90.660004,89.089996,90.089996,90.089996,12170000,#N/A,4535.591,64741,#N/A,2954
24546,88.349998,89.599998,88,89.190002,89.190002,10830000,#N/A,4535.591,64741,#N/A,2954
24545,88.43,89.07,87.580002,88.349998,88.349998,10260000,#N/A,4535.591,64741,#N/A,2954
24544,88.889999,89.410004,87.93,88.43,88.43,9910000,#N/A,4535.591,64741,#N/A,2954
24541,88.529999,90.370003,88.459999,88.889999,88.889999,14900000,#N/A,4535.591,64741,#N/A,2954
24540,88.269997,89.040001,87.699997,88.529999,88.529999,10480000,#N/A,4535.591,64741,#N/A,2954
24539,88.160004,89.099998,87.690002,88.269997,88.269997,11070000,#N/A,4535.591,64741,#N/A,2954
24538,88.099998,88.739998,87.339996,88.160004,88.160004,9810000,#N/A,4535.591,64741,#N/A,2954
24537,88.290001,89.080002,87.459999,88.099998,88.099998,10400000,#N/A,4535.591,64741,#N/A,2954
24534,88.160004,89,87.510002,88.290001,88.290001,11100000,#N/A,4535.591,64741,#N/A,2954
24533,87.68,88.849998,87.389999,88.160004,88.160004,11900000,#N/A,4535.591,64741,#N/A,2954
24532,86.779999,88.360001,86.669998,87.68,87.68,11510000,#N/A,4535.591,64741,#N/A,2954
24531,86.459999,87.260002,85.610001,86.779999,86.779999,9970000,#N/A,4535.591,64377,#N/A,3184
24530,87.410004,87.610001,85.68,86.459999,86.459999,10210000,#N/A,4535.591,64377,#N/A,3184
24527,87.449997,88.160004,86.760002,87.410004,87.410004,9830000,#N/A,4535.591,64377,#N/A,3184
24526,87.339996,88,86.639999,87.449997,87.449997,10010000,#N/A,4535.591,64377,#N/A,3184
24524,87.400002,88.010002,86.800003,87.339996,87.339996,9030000,#N/A,4535.591,64377,#N/A,3184
24523,87.889999,88.129997,86.650002,87.400002,87.400002,8640000,#N/A,4535.591,64377,#N/A,3184
24520,87.860001,88.400002,87.25,87.889999,87.889999,8530000,#N/A,4535.591,64377,#N/A,3184
24519,88.269997,88.800003,87.43,87.860001,87.860001,8490000,#N/A,4535.591,64377,#N/A,3184
24518,88.169998,89,87.620003,88.269997,88.269997,10480000,#N/A,4535.591,64377,#N/A,3184
24517,87.580002,88.739998,87.150002,88.169998,88.169998,9760000,#N/A,4535.591,64377,#N/A,3184
24516,87.629997,88.190002,86.949997,87.580002,87.580002,7570000,#N/A,4535.591,64377,#N/A,3184
24513,87.360001,88.190002,86.790001,87.629997,87.629997,8850000,#N/A,4535.591,64377,#N/A,3184
24512,87.720001,88.57,86.989998,87.360001,87.360001,10970000,#N/A,4535.591,64377,#N/A,3184
24511,86.949997,88.25,86.639999,87.720001,87.720001,11220000,#N/A,4535.591,64377,#N/A,3184
24510,87.18,87.519997,86.480003,86.949997,86.949997,6400000,#N/A,4535.591,64377,#N/A,3184
24509,87.360001,87.980003,86.610001,87.18,87.18,10680000,#N/A,4535.591,64377,#N/A,3184
24506,86.730003,87.970001,86.510002,87.360001,87.360001,12010000,#N/A,4535.591,64377,#N/A,3184
24505,86.43,87.309998,85.870003,86.730003,86.730003,10720000,#N/A,4535.591,64377,#N/A,3184
24504,86.610001,87.040001,85.68,86.43,86.43,9580000,#N/A,4535.591,64377,#N/A,3184
24503,86.660004,87.459999,86.059998,86.610001,86.610001,11540000,#N/A,4535.591,64439,#N/A,3159
24502,86.160004,87.349998,85.839996,86.660004,86.660004,10250000,#N/A,4535.591,64439,#N/A,3159
24499,85.809998,86.760002,85.339996,86.160004,86.160004,9690000,#N/A,4535.591,64439,#N/A,3159
24498,85.849998,86.660004,84.870003,85.809998,85.809998,10630000,#N/A,4535.591,64439,#N/A,3159
24497,86.510002,87.019997,85.470001,85.849998,85.849998,10260000,#N/A,4535.591,64439,#N/A,3159
24496,86.389999,87,85.290001,86.510002,86.510002,10430000,#N/A,4535.591,64439,#N/A,3159
24495,86.07,88.169998,85.639999,86.389999,86.389999,10830000,#N/A,4535.591,64439,#N/A,3159
24492,85.82,86.470001,85.07,86.07,86.07,9530000,#N/A,4535.591,64439,#N/A,3159
24491,85.790001,86.610001,85.169998,85.82,85.82,10230000,#N/A,4535.591,64439,#N/A,3159
24490,85.239998,86.360001,84.900002,85.790001,85.790001,11390000,#N/A,4535.591,64439,#N/A,3159
24489,84.309998,85.809998,84.029999,85.239998,85.239998,11590000,#N/A,4535.591,64439,#N/A,3159
24488,84.529999,85.279999,83.730003,84.309998,84.309998,10280000,#N/A,4535.591,64439,#N/A,3159
24485,83.910004,84.900002,83.099998,84.529999,84.529999,10000000,#N/A,4535.591,64439,#N/A,3159
24484,83.470001,84.800003,83.110001,83.910004,83.910004,12830000,#N/A,4535.591,64439,#N/A,3159
24483,82.809998,83.919998,81.370003,83.470001,83.470001,13230000,#N/A,4535.591,64439,#N/A,3159
24482,82.809998,83.540001,82.220001,82.809998,82.809998,8120000,#N/A,4535.591,64439,#N/A,3159
24481,82.18,83.309998,81.779999,82.809998,82.809998,9180000,#N/A,4535.591,64439,#N/A,3159
24478,81.599998,82.790001,81.32,82.18,82.18,7830000,#N/A,4535.591,64439,#N/A,3159
24477,80.550003,81.93,80.5,81.599998,81.599998,7320000,#N/A,4535.591,64439,#N/A,3159
24476,80.379997,81.010002,79.43,80.550003,80.550003,6150000,#N/A,4535.591,64439,#N/A,3159
24475,80.330002,81.610001,79.589996,80.379997,80.379997,6100000,#N/A,4535.591,64439,#N/A,3159
24471,80.370003,81.139999,79.660004,80.330002,80.330002,11330000,#N/A,4495.777,66051,#N/A,2655
24470,80.610001,81.080002,79.839996,80.370003,80.370003,7900000,#N/A,4495.777,66051,#N/A,2655
24469,81,81.669998,80.290001,80.610001,80.610001,7160000,#N/A,4495.777,66051,#N/A,2655
24468,81.470001,81.839996,80.550003,81,81,6280000,#N/A,4495.777,66051,#N/A,2655
24464,81.690002,82.220001,80.970001,81.470001,81.470001,7350000,#N/A,4495.777,66051,#N/A,2655
24463,81.379997,82.339996,81,81.690002,81.690002,8560000,#N/A,4495.777,66051,#N/A,2655
24462,80.959999,81.910004,80.419998,81.379997,81.379997,7690000,#N/A,4495.777,66051,#N/A,2655
24461,81.269997,81.690002,80.309998,80.959999,80.959999,6830000,#N/A,4495.777,66051,#N/A,2655
24460,81.580002,82.059998,80.559998,81.269997,81.269997,7340000,#N/A,4495.777,66051,#N/A,2655
24457,81.639999,82.209999,80.940002,81.580002,81.580002,6980000,#N/A,4495.777,66051,#N/A,2655
24456,82.639999,82.889999,81.199997,81.639999,81.639999,7150000,#N/A,4495.777,66051,#N/A,2655
24455,82.730003,83.349998,81.970001,82.639999,82.639999,7470000,#N/A,4495.777,66051,#N/A,2655
24454,83,83.879997,82.279999,82.730003,82.730003,9650000,#N/A,4495.777,66051,#N/A,2655
24453,82.139999,83.540001,81.940002,83,83,9530000,#N/A,4495.777,66051,#N/A,2655
24450,82.050003,82.68,81.330002,82.139999,82.139999,7650000,#N/A,4495.777,66051,#N/A,2655
24449,81.720001,82.720001,81.339996,82.050003,82.050003,8370000,#N/A,4495.777,66051,#N/A,2655
24448,80.839996,82.190002,80.589996,81.720001,81.720001,8980000,#N/A,4495.777,66051,#N/A,2655
24447,80.239998,81.290001,79.949997,80.839996,80.839996,7670000,#N/A,4495.777,66051,#N/A,2655
24446,80.129997,80.809998,79.599998,80.239998,80.239998,6470000,#N/A,4495.777,66051,#N/A,2655
24443,80.080002,81.290001,79.489998,80.129997,80.129997,6230000,#N/A,4495.777,66051,#N/A,2655
24442,80.449997,81.040001,79.660004,80.080002,80.080002,8480000,#N/A,4495.777,66051,#N/A,2655
24441,80.419998,80.900002,79.620003,80.449997,80.449997,7230000,#N/A,4495.777,65508,#N/A,2579
24440,80.709999,81.160004,79.940002,80.419998,80.419998,7320000,#N/A,4495.777,65508,#N/A,2579
24439,80.849998,81.379997,79.959999,80.709999,80.709999,7630000,#N/A,4495.777,65508,#N/A,2579
24436,80.209999,81.370003,79.830002,80.849998,80.849998,6810000,#N/A,4495.777,65508,#N/A,2579
24434,79.669998,80.849998,79.389999,80.209999,80.209999,7350000,#N/A,4495.777,65508,#N/A,2579
24433,80.089996,80.32,78.889999,79.669998,79.669998,6430000,#N/A,4495.777,65508,#N/A,2579
24432,81.089996,81.089996,79.510002,80.089996,80.089996,7450000,#N/A,4495.777,65508,#N/A,2579
24429,81.800003,82.050003,80.790001,81.260002,81.260002,6900000,#N/A,4495.777,65508,#N/A,2579
24428,82.370003,82.800003,81.239998,81.800003,81.800003,8900000,#N/A,4495.777,65508,#N/A,2579
24427,81.690002,83.010002,81.550003,82.370003,82.370003,10350000,#N/A,4495.777,65508,#N/A,2579
24426,81.370003,82.07,80.82,81.690002,81.690002,7190000,#N/A,4495.777,65508,#N/A,2579
24425,81.940002,82.18,80.809998,81.370003,81.370003,6540000,#N/A,4495.777,65508,#N/A,2579
24422,81.889999,82.360001,81.269997,81.940002,81.940002,6690000,#N/A,4495.777,65508,#N/A,2579
24421,81.379997,82.43,81,81.889999,81.889999,8870000,#N/A,4495.777,65508,#N/A,2579
24420,80.730003,81.900002,80.459999,81.379997,81.379997,8390000,#N/A,4495.777,65508,#N/A,2579
24418,80.809998,81.480003,80.160004,80.730003,80.730003,6120000,#N/A,4495.777,65508,#N/A,2579
24415,80.559998,81.209999,79.639999,80.809998,80.809998,6530000,#N/A,4495.777,65508,#N/A,2579
24414,80.879997,81.349998,79.980003,80.559998,80.559998,5860000,#N/A,4495.777,65508,#N/A,2579
24413,80.809998,81.68,80.300003,80.879997,80.879997,6740000,#N/A,4495.777,65508,#N/A,2579
24412,80.199997,81.18,79.790001,80.809998,80.809998,6480000,#N/A,4495.777,65508,#N/A,2579
24411,80.239998,80.82,79.339996,80.199997,80.199997,5860000,#N/A,4495.777,65337,#N/A,2465
24408,80.230003,80.910004,79.489998,80.239998,80.239998,6420000,#N/A,4495.777,65337,#N/A,2465
24407,79.580002,80.720001,79.279999,80.230003,80.230003,6670000,#N/A,4495.777,65337,#N/A,2465
24406,78.900002,80.290001,78.699997,79.580002,79.580002,6760000,#N/A,4495.777,65337,#N/A,2465
24405,78.419998,79.220001,77.559998,78.900002,78.900002,6190000,#N/A,4495.777,65337,#N/A,2465
24404,78.190002,79.199997,77.730003,78.419998,78.419998,5780000,#N/A,4495.777,65337,#N/A,2465
24401,77.839996,78.620003,77.160004,78.190002,78.190002,5690000,#N/A,4495.777,65337,#N/A,2465
24400,78.050003,78.959999,77.260002,77.839996,77.839996,6840000,#N/A,4495.777,65337,#N/A,2465
24399,78.68,79.339996,77.540001,78.050003,78.050003,6460000,#N/A,4495.777,65337,#N/A,2465
24398,77.470001,79.080002,77.349998,78.68,78.68,7180000,#N/A,4495.777,65337,#N/A,2465
24397,76.599998,78.410004,76.480003,77.470001,77.470001,5570000,#N/A,4495.777,65337,#N/A,2465
24394,76.889999,77.800003,76.010002,76.599998,76.599998,5610000,#N/A,4495.777,65337,#N/A,2465
24393,77.040001,78.449997,76.220001,76.889999,76.889999,8680000,#N/A,4495.777,65337,#N/A,2465
24392,74.910004,77.260002,74.370003,77.040001,77.040001,6910000,#N/A,4495.777,65337,#N/A,2465
24391,74.529999,76.199997,74.220001,74.910004,74.910004,8430000,#N/A,4495.777,65337,#N/A,2465
24390,73.199997,74.970001,72.279999,74.529999,74.529999,9630000,#N/A,4495.777,65337,#N/A,2465
24387,74.050003,74.669998,72.769997,73.199997,73.199997,8140000,#N/A,4495.777,65337,#N/A,2465
24386,74.690002,75.089996,73.470001,74.050003,74.050003,8110000,#N/A,4495.777,65337,#N/A,2465
24385,75.099998,76.099998,74.309998,74.690002,74.690002,5880000,#N/A,4495.777,65337,#N/A,2465
24384,74.900002,75.760002,73.910004,75.099998,75.099998,8910000,#N/A,4495.777,65337,#N/A,2465
24383,76.559998,76.980003,74.709999,74.900002,74.900002,6490000,#N/A,4495.777,65337,#N/A,2465
24380,76.309998,77.089996,75.449997,76.559998,76.559998,6170000,#N/A,4459.195,65082,#N/A,2503
24379,77.110001,77.279999,75.849998,76.309998,76.309998,6110000,#N/A,4459.195,65082,#N/A,2503
24378,78.099998,78.360001,76.699997,77.110001,77.110001,5990000,#N/A,4459.195,65082,#N/A,2503
24377,77.860001,79.099998,77.559998,78.099998,78.099998,6300000,#N/A,4459.195,65082,#N/A,2503
24376,77.669998,78.339996,76.879997,77.860001,77.860001,4960000,#N/A,4459.195,65082,#N/A,2503
24373,77.940002,78.43,77.150002,77.669998,77.669998,4560000,#N/A,4459.195,65082,#N/A,2503
24372,77.709999,78.410004,76.809998,77.940002,77.940002,5760000,#N/A,4459.195,65082,#N/A,2503
24371,79.040001,79.150002,77.519997,77.709999,77.709999,5360000,#N/A,4459.195,65082,#N/A,2503
24370,79.589996,79.900002,78.57,79.040001,79.040001,4560000,#N/A,4459.195,65082,#N/A,2503
24369,79.989998,80.5,79.019997,79.589996,79.589996,4920000,#N/A,4459.195,65082,#N/A,2503
24366,80.080002,80.809998,79.330002,79.989998,79.989998,5150000,#N/A,4459.195,65082,#N/A,2503
24365,79.129997,80.599998,78.870003,80.080002,80.080002,6140000,#N/A,4459.195,65082,#N/A,2503
24364,78.32,79.43,77.730003,79.129997,79.129997,6250000,#N/A,4459.195,65082,#N/A,2503
24363,77.910004,79.160004,77.660004,78.32,78.32,6870000,#N/A,4459.195,65082,#N/A,2503
24362,76.470001,78.339996,76.470001,77.910004,77.910004,6780000,#N/A,4459.195,65082,#N/A,2503
24359,76.050003,76.940002,75.43,76.290001,76.290001,5280000,#N/A,4459.195,65082,#N/A,2503
24358,76.370003,76.949997,75.029999,76.050003,76.050003,6660000,#N/A,4459.195,65082,#N/A,2503
24357,76.959999,77.260002,75.769997,76.370003,76.370003,5530000,#N/A,4459.195,65082,#N/A,2503
24356,77.419998,78.160004,76.550003,76.959999,76.959999,4350000,#N/A,4459.195,65082,#N/A,2503
24352,77.699997,78.199997,76.269997,77.419998,77.419998,6080000,#N/A,4459.195,65082,#N/A,2503
24351,77.099998,78.5,76.660004,77.699997,77.699997,6250000,#N/A,4459.195,65082,#N/A,2503
24350,75.980003,78.059998,75.980003,77.099998,77.099998,8690000,#N/A,4459.195,64678,#N/A,2821
24349,74.529999,76.459999,73.910004,75.860001,75.860001,11230000,#N/A,4459.195,64678,#N/A,2821
24348,76.239998,76.239998,74.18,74.529999,74.529999,10900000,#N/A,4459.195,64678,#N/A,2821
24345,77.849998,77.849998,76.099998,76.410004,76.410004,8190000,#N/A,4459.195,64678,#N/A,2821
24344,79.07,79.790001,77.800003,78.059998,78.059998,6760000,#N/A,4459.195,64678,#N/A,2821
24343,78.110001,79.629997,77.919998,79.07,79.07,7050000,#N/A,4459.195,64678,#N/A,2821
24342,78.239998,79.239998,77.050003,78.110001,78.110001,9830000,#N/A,4459.195,64678,#N/A,2821
24341,79.620003,79.879997,77.580002,78.239998,78.239998,8690000,#N/A,4459.195,64678,#N/A,2821
24338,80.160004,80.779999,79.239998,79.620003,79.620003,7070000,#N/A,4459.195,64678,#N/A,2821
24337,81.18,81.379997,79.599998,80.160004,80.160004,7000000,#N/A,4459.195,64678,#N/A,2821
24336,81.629997,81.900002,80.529999,81.18,81.18,6630000,#N/A,4459.195,64678,#N/A,2821
24335,82.709999,82.709999,81.260002,81.629997,81.629997,6130000,#N/A,4459.195,64678,#N/A,2821
24334,83.169998,83.690002,82.389999,82.739998,82.739998,5680000,#N/A,4459.195,64678,#N/A,2821
24331,83.019997,83.879997,82.57,83.169998,83.169998,6230000,#N/A,4459.195,64678,#N/A,2821
24330,83.110001,83.529999,82.339996,83.019997,83.019997,5700000,#N/A,4459.195,64678,#N/A,2821
24329,83.489998,83.830002,82.690002,83.110001,83.110001,5290000,#N/A,4459.195,64678,#N/A,2821
24328,83.75,84.360001,83.040001,83.489998,83.489998,6270000,#N/A,4459.195,64678,#N/A,2821
24327,84,84.309998,82.970001,83.75,83.75,4900000,#N/A,4459.195,64678,#N/A,2821
24324,83.93,84.699997,83.43,84,84,5500000,#N/A,4459.195,64678,#N/A,2821
24323,83.150002,84.540001,83.07,83.93,83.93,6880000,#N/A,4459.195,64678,#N/A,2821
24322,82.330002,83.709999,82.300003,83.150002,83.150002,6220000,#N/A,4459.195,64678,#N/A,2821
24321,82.309998,83.040001,81.769997,82.330002,82.330002,5710000,#N/A,4459.195,64678,#N/A,2821
24320,83.5,83.5,81.980003,82.309998,82.309998,5880000,#N/A,4459.195,64678,#N/A,2821
24317,83.769997,84.300003,83.099998,83.599998,83.599998,5150000,#N/A,4459.195,64470,#N/A,3050
24316,84.099998,84.760002,83.440002,83.769997,83.769997,5680000,#N/A,4459.195,64470,#N/A,3050
24315,83.699997,84.830002,83.5,84.099998,84.099998,6070000,#N/A,4459.195,64470,#N/A,3050
24314,83.830002,84.669998,83.050003,83.699997,83.699997,7610000,#N/A,4459.195,64470,#N/A,3050
24313,85.410004,85.57,83.559998,83.830002,83.830002,7050000,#N/A,4459.195,64470,#N/A,3050
24310,85.519997,86.110001,84.93,85.410004,85.410004,6540000,#N/A,4459.195,64470,#N/A,3050
24309,85.510002,86.239998,84.769997,85.519997,85.519997,6200000,#N/A,4459.195,64470,#N/A,3050
24308,86.330002,86.639999,85.260002,85.510002,85.510002,5470000,#N/A,4459.195,64470,#N/A,3050
24307,86.989998,87.169998,85.75,86.330002,86.330002,5960000,#N/A,4459.195,64470,#N/A,3050
24306,87.080002,87.589996,86.419998,86.989998,86.989998,5110000,#N/A,4459.195,64470,#N/A,3050
24303,86.82,87.68,86.440002,87.080002,87.080002,6090000,#N/A,4459.195,64470,#N/A,3050
24302,86.300003,87.339996,85.849998,86.82,86.82,5950000,#N/A,4459.195,64470,#N/A,3050
24301,86.879997,87.059998,85.830002,86.300003,86.300003,5580000,#N/A,4459.195,64470,#N/A,3050
24300,87.449997,87.779999,86.449997,86.879997,86.879997,5180000,#N/A,4459.195,64470,#N/A,3050
24299,87.610001,88.190002,86.970001,87.449997,87.449997,6200000,#N/A,4459.195,64470,#N/A,3050
24296,87.379997,88.040001,86.849998,87.610001,87.610001,6100000,#N/A,4459.195,64470,#N/A,3050
24295,87.059998,88.019997,86.669998,87.379997,87.379997,7200000,#N/A,4459.195,64470,#N/A,3050
24294,85.82,87.379997,85.57,87.059998,87.059998,6860000,#N/A,4459.195,64470,#N/A,3050
24293,85.610001,86.410004,85.089996,85.82,85.82,4610000,#N/A,4459.195,64470,#N/A,3050
24289,84.739998,86.080002,84.739998,85.610001,85.610001,5200000,#N/A,4459.195,64470,#N/A,3050
24288,84.860001,85.370003,83.75,84.739998,84.739998,7250000,#N/A,4421.747,64784,#N/A,3592
24287,85.669998,85.980003,84.519997,84.860001,84.860001,6020000,#N/A,4421.747,64784,#N/A,3592
24286,86.080002,86.43,85,85.669998,85.669998,6280000,#N/A,4421.747,64784,#N/A,3592
24285,86.580002,87.309998,85.769997,86.080002,86.080002,5330000,#N/A,4421.747,64784,#N/A,3592
24282,86.5,87.309998,85.68,86.580002,86.580002,7140000,#N/A,4421.747,64784,#N/A,3592
24281,86.849998,87.730003,86.110001,86.5,86.5,7930000,#N/A,4421.747,64784,#N/A,3592
24280,86.709999,87.379997,86.150002,86.849998,86.849998,7800000,#N/A,4421.747,64784,#N/A,3592
24279,86.480003,87.279999,86.07,86.709999,86.709999,6860000,#N/A,4421.747,64784,#N/A,3592
24278,86.510002,87.029999,85.839996,86.480003,86.480003,5940000,#N/A,4421.747,64784,#N/A,3592
24275,86.470001,87.110001,85.889999,86.510002,86.510002,6580000,#N/A,4421.747,64784,#N/A,3592
24274,86.730003,87.18,85.879997,86.470001,86.470001,6870000,#N/A,4421.747,64784,#N/A,3592
24273,87.07,87.739998,86.330002,86.730003,86.730003,8520000,#N/A,4421.747,64784,#N/A,3592
24272,86.830002,87.57,86.019997,87.07,87.07,7600000,#N/A,4421.747,64784,#N/A,3592
24271,86.440002,87.589996,86.199997,86.830002,86.830002,7600000,#N/A,4421.747,64784,#N/A,3592
24268,85.5,86.970001,85.32,86.440002,86.440002,8240000,#N/A,4421.747,64784,#N/A,3592
24267,84.93,85.980003,84.559998,85.5,85.5,5810000,#N/A,4421.747,64784,#N/A,3592
24266,84.830002,85.43,84.309998,84.93,84.93,4580000,#N/A,4421.747,64784,#N/A,3592
24265,85.419998,85.540001,84.25,84.830002,84.830002,5040000,#N/A,4421.747,64784,#N/A,3592
24264,86.059998,86.279999,85.029999,85.419998,85.419998,4260000,#N/A,4421.747,64784,#N/A,3592
24261,85.959999,86.550003,85.43,86.059998,86.059998,4430000,#N/A,4421.747,64784,#N/A,3592
24260,86.099998,86.849998,85.550003,85.959999,85.959999,5080000,#N/A,4421.747,64784,#N/A,3592
24259,86.129997,86.650002,85.279999,86.099998,86.099998,5290000,#N/A,4421.747,64784,#N/A,3592
24258,87.330002,87.650002,85.800003,86.129997,86.129997,5770000,#N/A,4421.747,63645,#N/A,2793
24254,87.07,87.419998,86.43,87.330002,87.330002,4790000,#N/A,4421.747,63645,#N/A,2793
24253,87.07,87.879997,86.540001,87.07,87.07,6080000,#N/A,4421.747,63645,#N/A,2793
24252,86.769997,87.480003,86.050003,87.07,87.07,5820000,#N/A,4421.747,63645,#N/A,2793
24251,86.199997,87.699997,86.190002,86.769997,86.769997,7210000,#N/A,4421.747,63645,#N/A,2793
24250,85.43,86.910004,85.290001,86.199997,86.199997,7080000,#N/A,4421.747,63645,#N/A,2793
24247,85.019997,85.790001,84.209999,85.43,85.43,6430000,#N/A,4421.747,63645,#N/A,2793
24246,85.120003,86.330002,84.540001,85.019997,85.019997,8640000,#N/A,4421.747,63645,#N/A,2793
24245,83.720001,85.639999,83.720001,85.120003,85.120003,9310000,#N/A,4421.747,63645,#N/A,2793
24244,84.410004,85.029999,83.18,83.629997,83.629997,9870000,#N/A,4421.747,63645,#N/A,2793
24243,85.470001,86.040001,83.900002,84.410004,84.410004,9260000,#N/A,4421.747,63645,#N/A,2793
24240,86.230003,86.309998,84.769997,85.470001,85.470001,8970000,#N/A,4421.747,63645,#N/A,2793
24239,87.230003,87.489998,85.720001,86.230003,86.230003,8210000,#N/A,4421.747,63645,#N/A,2793
24238,87.080002,88.379997,86.839996,87.230003,87.230003,7470000,#N/A,4421.747,63645,#N/A,2793
24237,86.32,87.879997,86.120003,87.080002,87.080002,9050000,#N/A,4421.747,63645,#N/A,2793
24236,87.839996,87.959999,85.919998,86.32,86.32,9290000,#N/A,4421.747,63645,#N/A,2793
24233,87.93,88.519997,86.239998,87.839996,87.839996,13110000,#N/A,4421.747,63645,#N/A,2793
24232,89.389999,89.769997,87.599998,87.93,87.93,10100000,#N/A,4421.747,63645,#N/A,2793
24231,89.849998,90.110001,88.540001,89.389999,89.389999,9740000,#N/A,4421.747,63645,#N/A,2793
24230,90.900002,91.099998,89.459999,89.849998,89.849998,8020000,#N/A,4421.747,63645,#N/A,2793
24229,91.059998,91.75,90.43,90.900002,90.900002,7070000,#N/A,4421.747,63645,#N/A,2793
24226,91.129997,91.860001,90.57,91.059998,91.059998,7220000,#N/A,4421.747,63096,#N/A,2730
24225,91.760002,91.919998,90.239998,91.129997,91.129997,8310000,#N/A,4421.747,63096,#N/A,2730
24224,91.989998,92.489998,91.099998,91.760002,91.760002,7950000,#N/A,4421.747,63096,#N/A,2730
24223,92.080002,92.769997,91.470001,91.989998,91.989998,7540000,#N/A,4421.747,63096,#N/A,2730
24222,92.269997,92.860001,91.410004,92.080002,92.080002,7270000,#N/A,4421.747,63096,#N/A,2730
24219,92.419998,92.870003,91.599998,92.269997,92.269997,8650000,#N/A,4421.747,63096,#N/A,2730
24218,92.080002,93.019997,91.779999,92.419998,92.419998,9560000,#N/A,4421.747,63096,#N/A,2730
24217,91.57,92.75,91.339996,92.080002,92.080002,10530000,#N/A,4421.747,63096,#N/A,2730
24216,91.580002,92.309998,90.889999,91.57,91.57,8820000,#N/A,4421.747,63096,#N/A,2730
24215,91.989998,92.589996,91.089996,91.580002,91.580002,9150000,#N/A,4421.747,63096,#N/A,2730
24212,91.870003,92.75,91.279999,91.989998,91.989998,10270000,#N/A,4421.747,63096,#N/A,2730
24211,91.540001,92.800003,91.120003,91.870003,91.870003,12980000,#N/A,4421.747,63096,#N/A,2730
24210,91.449997,92.809998,90.730003,91.540001,91.540001,10440000,#N/A,4421.747,63096,#N/A,2730
24209,91.790001,92.510002,90.919998,91.449997,91.449997,10500000,#N/A,4421.747,63096,#N/A,2730
24208,91.760002,92.599998,91.080002,91.790001,91.790001,9310000,#N/A,4421.747,63096,#N/A,2730
24204,91.559998,92.419998,90.989998,91.760002,91.760002,9650000,#N/A,4421.747,63096,#N/A,2730
24203,91.309998,92.099998,90.769997,91.559998,91.559998,9040000,#N/A,4421.747,63096,#N/A,2730
24202,90.760002,92.040001,90.470001,91.309998,91.309998,10560000,#N/A,4421.747,63096,#N/A,2730
24201,89.940002,91.330002,89.919998,90.760002,90.760002,9360000,#N/A,4421.747,63096,#N/A,2730
24198,89.230003,90.370003,88.959999,89.940002,89.940002,9050000,#N/A,4421.747,63096,#N/A,2730
24197,88.779999,89.699997,88.470001,89.230003,89.230003,6690000,#N/A,4406.693,62354,#N/A,2990
24196,89.269997,89.57,88.309998,88.779999,88.779999,7980000,#N/A,4406.693,62354,#N/A,2990
24195,89.620003,90.040001,88.629997,89.269997,89.269997,8300000,#N/A,4406.693,62354,#N/A,2990
24194,89.540001,90.410004,89.150002,89.620003,89.620003,8640000,#N/A,4406.693,62354,#N/A,2990
24191,89.290001,90.139999,88.959999,89.540001,89.540001,7750000,#N/A,4406.693,62354,#N/A,2990
24190,89.129997,89.800003,88.68,89.290001,89.290001,7880000,#N/A,4406.693,62354,#N/A,2990
24189,89.459999,89.800003,88.690002,89.129997,89.129997,6720000,#N/A,4406.693,62354,#N/A,2990
24188,89.199997,90.279999,89.010002,89.459999,89.459999,8910000,#N/A,4406.693,62354,#N/A,2990
24187,88.529999,89.730003,88.400002,89.199997,89.199997,7230000,#N/A,4406.693,62354,#N/A,2990
24184,88.169998,89.230003,87.82,88.529999,88.529999,6450000,#N/A,4406.693,62354,#N/A,2990
24183,87.860001,88.599998,87.449997,88.169998,88.169998,5460000,#N/A,4406.693,62354,#N/A,2990
24182,87.349998,88.550003,87.089996,87.860001,87.860001,7330000,#N/A,4406.693,62354,#N/A,2990
24181,87.849998,88.199997,86.690002,87.349998,87.349998,9440000,#N/A,4406.693,62354,#N/A,2990
24180,88.849998,88.919998,87.559998,87.849998,87.849998,7400000,#N/A,4406.693,62354,#N/A,2990
24177,88.959999,89.629997,88.300003,88.849998,88.849998,7000000,#N/A,4406.693,62354,#N/A,2990
24176,88.959999,90.139999,88.360001,88.959999,88.959999,10310000,#N/A,4406.693,62354,#N/A,2990
24175,88.18,89.209999,87.959999,88.959999,88.959999,7980000,#N/A,4406.693,62354,#N/A,2990
24174,88.040001,89,87.169998,88.18,88.18,10120000,#N/A,4406.693,62354,#N/A,2990
24173,89.239998,89.389999,87.669998,88.040001,88.040001,9370000,#N/A,4406.693,62354,#N/A,2990
24170,89.470001,90.25,88.720001,89.239998,89.239998,9000000,#N/A,4406.693,62354,#N/A,2990
