Date,Open,High,Low,Close,Adj Close,Volume,USD to EUR,GDP,NonFarm Payroll,3 month Libor,Unemployment,MILKBFP3,LC1,O 1,LH1,KC1,C1,BCOMXAL,VIX,DJUS,DJUSRE,DJUSCL,DL1,NG1,CO1,S1
4/9/2018,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,3062960000,1.232,18514.595,148372,2.3373,5932,14.22,103.7,237.5,69.325,117.9,388.75,109.2448,18.49,665.95,294.08,54,1.498,2.686,72.02,1060.75
4/6/2018,2645.820068,2656.879883,2586.27002,2604.469971,2604.469971,3299700000,1.2274,18514.595,148372,2.33746,5932,14.22,101.575,237.5,67.925,118.15,387,109.8435,20.24,660.75,297.12,54.35,1.487,2.675,72.06,1047.75
4/5/2018,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,3178970000,1.223,18514.595,148372,2.33063,5932,14.22,102.1,236.5,67.45,117.6,389.25,108.7178,20.47,664.04,296.48,54.28,1.465,2.656,71.04,1050
4/4/2018,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,3350340000,1.2292,18514.595,148372,2.32461,5932,14.22,102.5,237.25,67.325,118.65,390.75,106.9827,21.77,653.09,297.61,51.91,1.459,2.693,68.65,1047
4/3/2018,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,3392810000,1.2261,18514.595,148372,2.32084,5932,14.22,102.325,233.25,64.475,117.45,388.5,105.6682,21.49,651.27,298.13,51.22,1.434,2.701,67.11,1033.75
4/2/2018,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3598520000,1.2288,18514.595,148372,.,5932,14.22,105.05,232.75,65.85,117.55,389.5,106.0684,18.94,665.59,300.52,52.06,1.422,2.675,68.33,1031.25
3/29/2018,2614.409912,2659.070068,2609.719971,2640.870117,2640.870117,3565990000,1.2297,18323.963,147384,2.31175,6671,14.22,102.325,230,62.875,116.9,381,105.9706,20.06,660.99,300.6,50.74,1.4,2.718,68.02,1015.25
3/28/2018,2611.300049,2632.649902,2593.060059,2605,2605,3864500000,1.2351,18323.963,147384,2.308,6671,14.22,99.625,232.5,61.2,116.6,388.5,106.2852,21.1,653.56,297.29,50.93,1.426,2.697,68.12,1038
3/27/2018,2667.570068,2674.780029,2596.120117,2612.620117,2612.620117,3706350000,1.241,18323.963,147384,2.302,6671,14.22,100.95,231.75,64.825,116.4,387.25,106.1683,23.62,645.52,295.48,49.74,1.427,2.683,67.64,1035.5
3/26/2018,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,3511100000,1.244,18323.963,147384,2.29496,6671,13.4,113.75,225,57.25,118.15,387.75,106.8996,19.97,660.36,299.62,50.56,1.454,2.733,70.27,1044.75
3/23/2018,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,3815080000,1.236,18323.963,147384,2.29155,6671,13.4,113.75,225,57.25,118.15,387.75,106.8996,19.97,660.36,299.62,50.56,1.454,2.733,70.27,1044.75
3/22/2018,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3739800000,1.231,18323.963,147384,2.28557,6671,13.4,116,221.75,56.925,117.75,373.5,106.4641,22.87,651.48,299.77,48.4,1.425,2.698,69.53,1018
3/21/2018,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,3415510000,1.2268,18323.963,147384,2.27108,6671,13.4,115.425,226,57.75,118.95,374,107.2554,22.5,653.33,294.82,47.91,1.425,2.691,70.11,1019.5
3/20/2018,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,3261030000,1.2271,18323.963,147384,2.24814,6671,13.4,115.175,226.5,58.025,118.15,374,107.1455,21.03,664.83,294.22,51.35,1.43,2.618,70.12,1025.5
3/19/2018,2741.379883,2741.379883,2694.590088,2712.919922,2712.919922,3302130000,1.2329,18323.963,147384,2.22249,6671,13.4,116.05,226.25,58.425,117.2,377.25,107.1291,24.87,647.66,290.46,51.43,1.451,2.591,70.45,1028.25
3/16/2018,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,5372340000,1.228,18323.963,147384,2.20175,6671,13.4,118.15,228.75,61.325,119,376,106.3398,23.34,661.36,295.19,51.35,1.481,2.617,68.91,1029.75
3/15/2018,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,3500330000,1.2321,18323.963,147384,2.1775,6671,13.4,117.7,231.5,62.575,118.85,375,107.0149,17.86,678.3,296.78,52.13,1.471,2.638,69.47,1029.75
3/14/2018,2774.060059,2777.110107,2744.379883,2749.47998,2749.47998,3391360000,1.2362,18323.963,147384,2.145,6671,13.4,119.575,235.5,63.25,118.95,374.5,105.7804,18.2,679.12,299.09,52.24,1.462,2.675,67.42,1028.25
3/13/2018,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,3301650000,1.2398,18323.963,147384,2.1245,6671,13.4,120.225,235,63.15,119.35,375,105.3138,19.02,678.17,299.54,52.67,1.463,2.651,66.05,1022.5
3/12/2018,2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,3185020000,1.2318,18323.963,147384,2.10688,6671,13.4,121.25,242.25,65.45,118.05,382.75,105.7291,15.8,687.61,302.22,54.17,1.493,2.688,66.21,1049.5
3/9/2018,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,3364100000,1.2326,18323.963,147384,2.08875,6671,13.4,121.85,251,65.725,118.75,386.75,105.3048,16.59,686.15,300.43,52.06,1.514,2.681,65.12,1040.75
3/8/2018,2732.75,2740.449951,2722.649902,2738.969971,2738.969971,3212320000,1.2314,18323.963,147384,2.0714,6671,13.4,123,255.75,66.875,121.05,388.75,105.7883,17.23,686.97,300.81,52.31,1.527,2.731,64.89,1032.25
3/7/2018,2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,3393270000,1.2397,18323.963,147384,2.05725,6671,13.4,121.9,263.25,67.725,121.55,391.75,105.9318,16.35,690.84,300.75,51.43,1.522,2.786,64.64,1048.75
3/6/2018,2730.179932,2732.080078,2711.26001,2728.120117,2728.120117,3370690000,1.2415,18323.963,147384,2.04728,6671,13.4,121.55,262.75,67.675,119.45,390.75,105.6707,15.78,695.23,300.4,52.06,1.512,2.778,64.95,1041
3/5/2018,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,3710810000,1.233,18323.963,147384,2.0349,6671,13.4,123.125,262.5,67.85,120.15,390.5,106.1279,14.64,695.83,298.8,50.07,1.51,2.732,65.49,1039.25
3/2/2018,2658.889893,2696.25,2647.320068,2691.25,2691.25,3882450000,1.2314,18323.963,147384,2.02519,6671,13.4,121.775,265,68.075,120.3,393.5,104.7069,16.54,684.23,296.98,54.91,1.512,2.756,63.61,1064
3/1/2018,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000,1.2216,18323.963,147384,2.02457,6671,13.4,122.975,264,67.8,120.75,387.25,105.7539,17.76,681.52,295.68,55.68,1.515,2.777,64.34,1065.25
2/28/2018,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000,1.2211,18323.963,146674,2.01719,7091,13.4,122.825,267.75,68.2,121.25,388.25,106.9432,18.36,681.46,294.04,55.99,1.498,2.749,65.79,1074.75
2/27/2018,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000,1.2239,18323.963,146674,2.00625,7091,13.4,123.225,269,68.8,121.1,387.25,106.0813,18.73,679.14,292.62,54.42,1.482,2.704,65.54,1077.5
2/26/2018,2757.370117,2780.639893,2753.780029,2779.600098,2779.600098,3424650000,1.2296,18323.963,146674,1.98419,7091,13.4,122.175,268.5,67.575,122.2,385.25,105.5443,19.59,671.71,289.13,55.31,1.472,2.695,64.37,1071
2/23/2018,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,3189190000,1.2298,18323.963,146674,1.95625,7091,13.4,123.325,273.5,66.975,123.95,386.25,105.1199,22.47,667.75,289.59,55.06,1.493,2.698,63.83,1068
2/22/2018,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,3701270000,1.2326,18323.963,146674,1.94363,7091,13.4,123.275,263,67.225,121.05,374.5,105.8356,19.85,676.05,290.68,55.31,1.469,2.667,65.78,1045
2/21/2018,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,3779400000,1.2314,18323.963,146674,1.91975,7091,14,124.25,260,69.95,119.95,370.5,107.2897,18.59,683.51,291.23,56.22,1.479,2.683,66.63,1038
2/20/2018,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,3627610000,1.2348,18323.963,146674,1.90394,7091,14,124,262.5,69.95,120.5,368.5,108.2118,15.8,692.33,297.73,57.32,1.476,2.639,67.5,1034.25
2/16/2018,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3637460000,1.2442,18323.963,146674,1.88494,7091,14,124.85,260,71.375,119.45,366.25,107.7524,16.49,684.86,296.62,57.56,1.471,2.625,67.31,1036.25
2/15/2018,2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,3684910000,1.2482,18323.963,146674,1.8725,7091,14,125.375,257.75,71.275,119.6,366.75,107.7433,18.72,674.37,291.74,57.12,1.487,2.634,66.39,1032
2/14/2018,2651.209961,2702.100098,2648.870117,2698.629883,2698.629883,4003740000,1.2396,18323.963,146674,1.85,7091,14,126.225,258.25,69.9,116.95,365.75,107.2157,20.02,673.98,288.86,56.93,1.477,2.659,65.42,1034.25
2/13/2018,2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,3472870000,1.2363,18323.963,146674,1.83875,7091,14,127.725,266.25,69.2,118.2,365.5,106.729,20.6,677.48,293.89,55.61,1.475,2.616,65.25,1026.5
2/12/2018,2636.75,2672.610107,2622.449951,2656,2656,4055790000,1.2267,18323.963,146674,1.83338,7091,14,127.65,267.75,68.15,117.95,367.5,107.1717,19.46,681.47,297.49,56.84,1.484,2.558,65.67,1021.5
2/9/2018,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,5680070000,1.2226,18323.963,146674,1.82,7091,14,127.65,267.75,68.15,117.95,367.5,107.1717,19.46,681.47,297.49,56.84,1.484,2.558,64.84,1021.5
2/8/2018,2685.01001,2685.27002,2580.560059,2581,2581,5305440000,1.2238,18323.963,146674,1.8105,7091,14,127.25,268.5,69.725,121.75,367.75,106.8777,19.13,681.17,295.28,55.97,1.486,2.58,64.33,1024.25
2/7/2018,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4626570000,1.2281,18323.963,146674,1.79989,7091,14,125.225,265.75,70.65,122.8,367.25,106.7851,19.26,673.22,292.24,57.58,1.454,2.587,64.36,1017.25
2/6/2018,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5891660000,1.2381,18323.963,146674,1.7907,7091,14,124.775,273.5,69.425,122.75,366.75,104.5826,24.97,663.94,293.67,56.22,1.416,2.594,62.72,1011.75
2/5/2018,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000,1.2418,18323.963,146674,1.79345,7091,14,125,275,70.525,121.4,367,103.7016,25.61,662.14,292.02,54.72,1.417,2.552,62.59,1001.75
2/2/2018,2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4301130000,1.2446,18323.963,146674,1.78902,7091,14,123.625,266.5,68.85,121.85,362,103.3587,29.06,653.27,291.25,51.29,1.403,2.584,62.79,983
2/1/2018,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3938450000,1.2482,18323.963,146674,1.78698,7091,14,123.725,269.5,69.45,122.85,365.75,105.6336,33.46,644.08,285.03,49.3,1.415,2.697,64.81,987.75
1/31/2018,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,4261280000,1.2428,18323.963,145435,1.77777,7189,14,123.975,273.25,69.225,123.3,365.25,105.7658,27.73,668.81,293.7,51.99,1.408,2.702,65.51,983
1/30/2018,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,3990650000,1.239,18323.963,145435,1.7734,7189,14,124.575,269,71.425,122.85,363.5,107.898,29.98,671.81,294.95,55.29,1.423,2.759,66.86,986.25
1/29/2018,2867.22998,2870.620117,2851.47998,2853.530029,2853.530029,3573830000,1.2352,18323.963,145435,1.77225,7189,14,125.475,267.25,73.325,119.8,358.75,109.0786,37.32,661.05,294.98,54.16,1.431,2.747,67.62,969.75
1/26/2018,2847.47998,2872.870117,2846.179932,2872.870117,2872.870117,3443230000,1.2422,18323.963,145435,1.7669,7189,14,126.125,267.5,73.55,120.4,361.5,109.9269,17.31,688.66,303.52,54.07,1.443,2.846,68.58,978.75
1/25/2018,2846.23999,2848.560059,2830.939941,2839.25,2839.25,3835150000,1.2488,18323.963,145435,1.76031,7189,14,125.925,267.25,72.825,121.4,361.75,111.2066,13.47,703.32,306.77,59.08,1.434,2.856,69.65,985
1/24/2018,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4014070000,1.239,18323.963,145435,1.75246,7189,14,123.85,265.5,73.225,121.85,361.5,111.1664,13.54,703.58,312.15,56.6,1.39,2.995,69.05,995.75
1/23/2018,2835.050049,2842.23999,2830.590088,2839.129883,2839.129883,3519650000,1.2277,18323.963,145435,1.7452,7189,15.44,124.825,270,72.45,122.3,361.5,111.6116,14.79,703.38,307.01,55.13,1.38,3.195,69.02,1000.25
1/22/2018,2809.159912,2833.030029,2808.120117,2832.969971,2832.969971,3471780000,1.223,18323.963,145435,1.7413,7189,15.44,125.7,269.5,72.4,124.95,358.75,112.527,13.84,711.03,308.86,57.87,1.385,3.631,69.46,991.5
1/19/2018,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,3639430000,1.2238,18323.963,145435,1.74447,7189,15.44,124.6,266,72.275,125.15,356.5,113.237,11.08,715.88,312.9,60.53,1.361,3.505,70.52,985.5
1/18/2018,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,3681470000,1.2238,18323.963,145435,1.7447,7189,15.44,122.475,261,72.475,123.65,355.25,112.8124,11.58,708.03,313.02,59.81,1.358,3.447,70.42,992.25
1/17/2018,2784.98999,2807.040039,2778.379883,2802.560059,2802.560059,3778050000,1.2229,18323.963,145435,1.73918,7189,15.44,125.425,275.5,72.925,122.5,356.5,112.5744,11.47,707.7,313.31,62.1,1.349,3.509,70.53,992.25
1/16/2018,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,4325970000,1.2244,18323.963,145435,1.73408,7189,15.44,124.725,270,72.25,120.95,351.25,110.6401,11.1,708.31,314.5,62.15,1.326,3.444,69.96,986.25
1/12/2018,2770.179932,2787.850098,2769.639893,2786.23999,2786.23999,3573970000,1.213,18323.963,145435,1.72152,7189,15.44,123.55,265,71.8,122.55,352,109.8968,11.03,706.65,310.48,65.1,1.324,3.224,69.03,984.25
1/11/2018,2752.969971,2767.560059,2752.780029,2767.560059,2767.560059,3641320000,1.2035,18323.963,145435,1.72019,7189,15.44,121.9,258,72.075,121.25,352.5,109.6497,11.27,701.02,307.77,61.23,1.332,3.185,68.61,977.25
1/10/2018,2745.550049,2750.800049,2736.060059,2748.22998,2748.22998,3576350000,1.1958,18323.963,145435,1.70911,7189,15.44,121.95,259.75,73.05,121.1,351.5,110.0646,12.22,697.45,305.65,59.83,1.341,3.189,69.31,973
1/9/2018,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,3453480000,1.1922,18323.963,145435,1.70457,7189,15.44,120.975,254.25,72.725,123.1,353,110.2216,11.91,698.71,308.83,62.38,1.359,3.232,69.38,968.75
1/8/2018,2742.669922,2748.51001,2737.600098,2747.709961,2747.709961,3242650000,1.1973,18323.963,145435,1.70802,7189,15.44,118.1,250,73.9,120.45,348.25,109.9401,11.66,692.33,306.68,56.77,1.361,3.129,69.15,968
1/5/2018,2731.330078,2743.449951,2727.919922,2743.149902,2743.149902,3236620000,1.2039,18323.963,145435,1.70393,7189,15.44,117.375,249.5,71.575,122.25,346.25,110.4831,10.16,695.22,305.86,61.17,1.357,3.2,70.26,960.5
1/4/2018,2719.310059,2729.290039,2719.070068,2723.98999,2723.98999,3695260000,1.2064,18323.963,145435,1.70381,7189,15.44,117.375,249.5,71.575,122.25,346.25,110.4831,10.16,695.22,305.86,61.17,1.357,3.2,69.87,960.5
1/3/2018,2697.850098,2714.370117,2697.77002,2713.060059,2713.060059,3538660000,1.203,18323.963,145435,1.69593,7189,15.44,117.075,250.5,70.975,122.8,348.75,109.4905,9.88,690.91,308.19,62.1,1.347,3.084,69.26,950
1/2/2018,2683.72998,2695.889893,2682.360107,2695.810059,2695.810059,3367250000,1.205,18323.963,145435,1.69693,7189,15.44,116.875,251,72.525,123.95,349,109.0274,9.82,685.55,309.26,59.78,1.324,2.906,69.2,955
12/29/2017,2689.149902,2692.120117,2673.610107,2673.610107,2673.610107,2443490000,1.2022,18223.758,148530,1.69428,6278,15.44,117.675,249,73.175,125.15,349,108.5496,10.08,686.44,313.34,59.51,1.326,2.923,68.82,963.75
12/28/2017,2686.100098,2687.659912,2682.689941,2687.540039,2687.540039,2153330000,1.1952,18223.758,148530,1.69465,6278,15.44,117.225,250,72.975,125.15,347.25,107.891,9.52,685.71,316.92,60.54,1.305,2.835,67.78,966.75
12/27/2017,2682.100098,2685.639893,2678.909912,2682.620117,2682.620117,2202080000,1.1902,18223.758,148530,1.69339,6278,15.44,119.25,248.5,71.425,128.45,351.25,107.8762,9.22,684.37,315.24,61.09,1.315,2.795,67.62,970.75
12/26/2017,2679.090088,2682.73999,2677.959961,2680.5,2680.5,1968780000,1.1867,18223.758,148530,.,6278,15.44,122.25,245.75,71.375,129.55,351,108.8226,9.22,679.84,314.65,62.32,1.322,2.88,68.07,967.75
12/22/2017,2684.219971,2685.350098,2678.129883,2683.340088,2683.340088,2399830000,1.1839,18223.758,148530,1.68577,6278,15.44,122.95,244.5,71.05,128.6,353,108.831,9.15,677.32,319.67,64.59,1.346,3.008,67.84,968.75
12/21/2017,2683.02002,2692.639893,2682.399902,2684.570068,2684.570068,3273390000,1.1872,18223.758,148530,1.67464,6278,15.44,123.35,242.5,70.725,130.2,353.25,108.5687,9.77,673.21,320.09,67.09,1.365,3.056,66.57,964.75
12/20/2017,2688.179932,2691.01001,2676.110107,2679.25,2679.25,3241030000,1.1881,18223.758,148530,1.65793,6278,15.44,121.55,241,71.775,126.2,350.75,108.5356,11.04,667.71,321.69,68.96,1.32,2.953,66.87,951.75
12/19/2017,2692.709961,2694.439941,2680.73999,2681.469971,2681.469971,3368590000,1.1822,18223.758,148530,1.64203,6278,16.88,121.55,241,71.775,126.2,350.75,108.5356,11.04,667.71,321.69,68.96,1.32,2.953,66.87,951.75
12/18/2017,2685.919922,2694.969971,2685.919922,2690.159912,2690.159912,3724660000,1.1804,18223.758,148530,1.62548,6278,16.88,122.25,243,71.55,124.8,352,107.7901,10.18,671.24,322.27,68.24,1.307,2.914,66.72,945.75
12/15/2017,2660.629883,2679.629883,2659.139893,2675.810059,2675.810059,5723920000,1.1778,18223.758,148530,1.61331,6278,16.88,121,242.75,71.025,124.5,353.75,106.5063,10.47,669.92,321.34,66.09,1.296,2.738,66.44,955.5
12/14/2017,2665.870117,2668.090088,2652.01001,2652.01001,2652.01001,3430030000,1.1778,18223.758,148530,1.60042,6278,16.88,121.475,243.25,71.525,122.2,352.75,106.0462,10.25,669.43,320.24,67.42,1.296,2.643,67.02,959.25
12/13/2017,2667.590088,2671.879883,2662.850098,2662.850098,2662.850098,3542370000,1.1762,18223.758,148530,1.58849,6278,16.88,118.575,242.5,69.975,120.4,352,104.6863,9.9,670,318.69,62.8,1.306,2.667,65.25,949.5
12/12/2017,2661.72998,2669.719971,2659.780029,2664.110107,2664.110107,3555680000,1.1725,18223.758,148530,1.57352,6278,16.88,118.575,242.5,69.975,120.4,352,104.6863,9.9,670,318.69,62.8,1.306,2.667,65.25,949.5
12/11/2017,2652.189941,2660.330078,2651.469971,2659.98999,2659.98999,3091950000,1.1802,18223.758,148530,1.56347,6278,16.88,119.675,244,68.575,122.25,351.25,103.7387,9.62,670.26,316.71,59.13,1.295,2.598,64.9,948.75
12/8/2017,2646.209961,2651.649902,2644.100098,2651.5,2651.5,3106150000,1.1761,18223.758,148530,1.54878,6278,16.88,118.95,245,68.375,123.15,349.25,103.4683,9.72,668.82,317.62,56.72,1.285,2.637,64.56,954
12/7/2017,2628.379883,2640.98999,2626.530029,2636.97998,2636.97998,3292400000,1.179,18223.758,148530,1.53606,6278,16.88,120.45,246.5,66.9,121.75,347.5,102.7659,10.03,669.23,320.88,56.37,1.268,2.692,63.8,956
12/6/2017,2626.23999,2634.409912,2624.75,2629.27002,2629.27002,3229000000,1.1788,18223.758,148530,1.52263,6278,16.88,120.6,251.5,67.4,121.9,347,102.6084,9.53,671.53,327.22,52.1,1.269,2.745,63.41,961.5
12/5/2017,2639.780029,2648.719971,2627.72998,2629.570068,2629.570068,3539040000,1.182,18223.758,148530,1.51532,6278,16.88,121.025,254.25,68.525,120.75,347.5,101.7163,9.42,667.58,325.7,50.12,1.262,2.612,63.23,967.25
12/4/2017,2657.189941,2665.189941,2639.030029,2639.439941,2639.439941,4023150000,1.1848,18223.758,148530,1.50849,6278,16.88,119.15,251.75,67.625,120.3,348.5,101.4031,10.49,661.56,324.18,48.5,1.274,2.684,63.31,967.75
12/1/2017,2645.100098,2650.620117,2605.52002,2642.219971,2642.219971,3942320000,1.191,18223.758,148530,1.49463,6278,16.88,118.375,249,66.8,120.1,349,100.6534,10.18,664.5,324.58,50.44,1.295,2.715,62.44,979.25
11/30/2017,2633.929932,2657.73999,2633.929932,2647.580078,2647.580078,4938490000,1.1898,18223.758,148783,1.48738,6286,16.88,119.15,243.5,66.525,118.45,347.75,100.8125,9.92,664.79,324.17,52.04,1.295,2.678,63.34,975.75
11/29/2017,2627.820068,2634.889893,2620.320068,2626.070068,2626.070068,4078280000,1.1858,18223.758,148783,1.48063,6286,16.88,117.725,243.75,67.025,120,349,102.0511,9.34,664.04,322.94,51.49,1.316,2.828,64.69,982.5
11/28/2017,2605.939941,2627.689941,2605.439941,2627.040039,2627.040039,3488420000,1.1878,18223.758,148783,1.47882,6286,16.88,118.3,242,68.85,122.6,352.75,101.0932,9.58,662.11,322.7,44.28,1.329,2.772,63.4,989.75
11/27/2017,2602.659912,2606.409912,2598.870117,2601.419922,2601.419922,3006860000,1.1911,18223.758,148783,1.47725,6286,16.88,118.675,245,68.475,122.9,351.5,100.5834,10.16,658.55,321.75,41.63,1.315,2.763,62.2,992
11/24/2017,2600.419922,2604.209961,2600.419922,2602.419922,2602.419922,1349780000,1.1936,18223.758,148783,1.46763,6286,16.88,119.275,247.75,68.95,126.1,352.75,100.7507,11.02,656.25,320.37,37,1.317,2.922,61.22,1002.75
11/22/2017,2600.310059,2600.939941,2595.22998,2597.080078,2597.080078,2762950000,1.1789,18223.758,148783,1.46233,6286,16.88,120.525,254.5,70.5,127.4,353.75,101.9106,11.33,656.63,320.46,36.74,1.358,2.914,62.86,1008.5
11/21/2017,2589.169922,2601.189941,2589.169922,2599.030029,2599.030029,3332720000,1.1741,18223.758,148783,1.454,6286,16.88,121.175,257,71.675,128.5,353.5,103.2112,11.68,659.35,322.16,34.23,1.361,2.985,62.45,998.5
11/20/2017,2579.48999,2584.639893,2578.23999,2582.139893,2582.139893,3003540000,1.1741,18223.758,148783,1.44594,6286,16.88,121.975,263.25,70.725,129.55,358.75,104.4335,11.43,660.21,324.77,37.17,1.364,3.061,63.73,994.25
11/17/2017,2582.939941,2583.959961,2577.620117,2578.850098,2578.850098,3300160000,1.1799,18223.758,148783,1.44067,6286,16.88,119.9,247.75,64.275,126.3,341.75,103.2024,11.28,661.51,324.12,38.4,1.343,3.025,63.57,985.75
11/16/2017,2572.949951,2590.090088,2572.949951,2585.639893,2585.639893,3312710000,1.1772,18223.758,148783,1.43567,6286,16.69,120.475,246.5,65.075,129.6,339,104.2585,10.7,656.44,323.98,40.53,1.352,3.179,63.11,992.5
11/15/2017,2569.449951,2572.840088,2557.449951,2564.620117,2564.620117,3558890000,1.1794,18223.758,148783,1.4219,6286,16.69,119.65,244.75,65.75,127.45,336.25,105.114,10.03,656.63,324.37,39.93,1.357,3.074,63.61,993
11/14/2017,2577.75,2579.659912,2566.560059,2578.870117,2578.870117,3641760000,1.1764,18223.758,148783,1.41899,6286,16.69,119.825,250.5,64.525,125.55,338.75,105.4004,9.87,650.21,325.26,39.53,1.384,2.928,63.84,996
11/13/2017,2576.530029,2587.659912,2574.47998,2584.840088,2584.840088,3402930000,1.1656,18223.758,148783,1.41586,6286,16.69,118.575,249.25,63.25,124.8,342.25,105.5008,9.67,650.75,326.45,40.15,1.371,2.813,63.86,993.25
11/10/2017,2580.179932,2583.810059,2575.570068,2582.300049,2582.300049,3486910000,.,18223.758,148783,1.41289,6286,16.69,119.05,250.75,62.825,124.55,345.25,105.4005,9.88,649.43,325.65,40.59,1.397,2.968,63.55,997.25
